1967	5.3	3.4	11.2	16.1	16.6	21.8	23.6	23.0	18.4	14.6	7.8	6.9	13.84				
1968	2.3	2.7	9.9	14.0	17.2	22.2	24.0	25.3	20.9	14.9	8.7	2.7	14.08				
1969	2.4	3.3	6.3	15.0	18.9	24.2	26.1	23.2	19.6	14.8	7.7	3.2	13.68				
1970	0.5	4.0	8.2	15.2	19.1	22.6	25.4	25.1	23.4	16.5	8.8	6.0	14.33				
1971	3.4	4.2	6.9	13.6	17.3	23.7	23.6	23.3	21.8	17.2	8.4	9.3	14.12				
1972	6.0	3.7	8.8	13.7	17.2	20.8	24.0	24.1	21.6	14.0	8.3	7.1	14.29				
1973	3.2	3.4	11.3	13.2	17.2	22.7	24.8	23.9	22.7	15.7	10.5	4.4	14.64				
1974	8.9	5.7	11.9	14.6	19.3	21.3	23.9	23.4	19.2	13.6	8.9	4.6	14.59				
1975	6.3	6.2	9.2	14.0	20.4	22.9	23.6	25.1	20.5	16.6	10.9	4.8	15.02				
1976	3.1	9.1	11.6	14.5	17.3	21.4	23.9	23.5	19.8	12.1	5.7	2.9	13.90				
1977	-2.1	4.6	11.7	15.9	20.0	23.0	27.0	25.5	22.6	13.8	11.0	4.8	14.66				
1978	1.7	1.6	8.7	15.4	18.3	23.6	25.1	25.1	22.4	14.6	12.4	6.1	14.47				
1979	1.6	2.3	11.0	14.7	18.8	21.0	23.8	24.8	20.3	14.2	10.6	5.5	14.10				
1980	4.2	2.8	7.5	14.5	19.1	22.3	25.7	26.1	22.8	13.6	8.3	4.9	14.37				
1981	1.4	5.8	8.2	16.8	17.6	24.6	24.9	22.9	20.1	13.4	9.6	3.0	14.18				
1982	1.2	6.5	10.5	13.2	21.2	22.9	24.8	23.6	20.1	14.9	10.3	7.8	14.35				
1983	2.8	4.5	9.3	11.7	18.3	22.3	26.1	25.8	20.7	15.1	9.0	3.3	14.45				
1984	2.5	6.5	9.0	12.6	17.9	23.7	23.5	24.1	19.6	18.9	7.8	9.0	14.12				
1985	1.0	5.2	11.2	15.3	99	23.3	24.2	23.3	20.5	17.2	13.8	3.3	15.37				
1986	2.8	7.2	10.6	16.9	19.8	25.8	28.3	24.0	22.4	16.8	10.8	5.3	15.72				
1987	3.4	5.1	9.6	13.9	21.0	24.5	26.9	26.5	22.1	12.5	10.8	6.5	15.13				
1988	1.1	5.3	10.5	14.9	19.2	23.0	25.4	26.2	21.1	12.5	10.7	5.5	14.70				
1989	7.2	6.7	10.9	15.0	18.3	24.7	25.5	24.4	21.1	16.5	10.2	1.5	15.50				
1990	8.2	10.3	12.3	15.2	19.6	24.4	26.3	25.7	22.3	16.7	12.0	8.5	16.21				
1991	5.2	8.2	11.9	17.0	22.4	24.3	26.9	24.8	22.2	16.5	9.8	8.0	16.47				
1992	6.3	8.3	10.5	15.3	17.9	22.3	27.0	23.5	21.3	14.6	10.4	5.0	15.45				
1993	6.2	5.1	8.8	13.8	20.4	25.0	28.7	25.8	22.8	15.8	10.5	5.1	15.66				
1994	2.6	7.2	11.8	17.2	18.5	25.1	25.4	24.0	21.0	15.4	12.1	8.0	15.45				
1995	4.7	4.7	11.6	15.8	19.7	22.4	25.8	25.8	20.5	16.4	7.5	3.8	15.24				
1996	3.3	6.1	7.7	14.1	20.2	24.1	25.2	24.1	21.3	15.8	7.7	7.3	14.45				
